feature_id,W,detected_0.9,detected_0.8,detected_0.7,detected_0.6,clr,W_fig,zero_ind,Kingdom,Phylum,Class,Order,Family,Genus,Species,astro
222043,0,FALSE,FALSE,FALSE,FALSE,0.144728772,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,NA,
261110,0,FALSE,FALSE,FALSE,FALSE,0.126410219,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
656889,0,FALSE,FALSE,FALSE,FALSE,0.347212772,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
563359,0,FALSE,FALSE,FALSE,FALSE,0.035912332,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,NA,
801438,0,FALSE,FALSE,FALSE,FALSE,-0.095718441,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Dickeya,NA,
786708,0,FALSE,FALSE,FALSE,FALSE,0.064790739,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU445,1,FALSE,FALSE,FALSE,FALSE,0.108086426,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.CleanUp.ReferenceOTU148570,0,FALSE,FALSE,FALSE,FALSE,0.025050999,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU296,0,FALSE,FALSE,FALSE,FALSE,-0.10965215,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU36,1,FALSE,FALSE,FALSE,FALSE,0.099415918,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU112,1,FALSE,FALSE,FALSE,FALSE,0.211595825,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.CleanUp.ReferenceOTU124497,0,FALSE,FALSE,FALSE,FALSE,-0.034506567,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,marcescens,
New.ReferenceOTU69,5,FALSE,FALSE,FALSE,FALSE,-0.037970394,5,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.CleanUp.ReferenceOTU94462,0,FALSE,FALSE,FALSE,FALSE,-0.026225896,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
656517,0,FALSE,FALSE,FALSE,FALSE,-0.180453317,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
581021,0,FALSE,FALSE,FALSE,FALSE,-0.068353597,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
606063,0,FALSE,FALSE,FALSE,FALSE,0.18444564,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
91557,0,FALSE,FALSE,FALSE,FALSE,0.041581557,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4440251,1,FALSE,FALSE,FALSE,FALSE,-0.091459741,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,NA,
New.ReferenceOTU93,1,FALSE,FALSE,FALSE,FALSE,0.026792005,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU332,0,FALSE,FALSE,FALSE,FALSE,-0.0958989,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
782953,0,FALSE,FALSE,FALSE,FALSE,-0.272336817,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
2281837,0,FALSE,FALSE,FALSE,FALSE,-0.067431236,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
3171486,0,FALSE,FALSE,FALSE,FALSE,-0.051228522,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4457268,0,FALSE,FALSE,FALSE,FALSE,0.009198187,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
566976,0,FALSE,FALSE,FALSE,FALSE,-0.135587669,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
304641,0,FALSE,FALSE,FALSE,FALSE,-0.04013964,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
301149,0,FALSE,FALSE,FALSE,FALSE,0.082949922,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4425571,0,FALSE,FALSE,FALSE,FALSE,0.153457823,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
284014,0,FALSE,FALSE,FALSE,FALSE,0.083350785,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
299851,0,FALSE,FALSE,FALSE,FALSE,-0.160392724,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4391262,0,FALSE,FALSE,FALSE,FALSE,-0.083222513,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU41,0,FALSE,FALSE,FALSE,FALSE,0.214489032,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
538000,1,FALSE,FALSE,FALSE,FALSE,0.263387926,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4393208,0,FALSE,FALSE,FALSE,FALSE,0.055602152,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4454531,0,FALSE,FALSE,FALSE,FALSE,0.344023012,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
924547,0,FALSE,FALSE,FALSE,FALSE,-0.297723087,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
281015,0,FALSE,FALSE,FALSE,FALSE,-0.283103173,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4368600,0,FALSE,FALSE,FALSE,FALSE,0.171178958,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU3,0,FALSE,FALSE,FALSE,FALSE,-0.068409475,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
148620,0,FALSE,FALSE,FALSE,FALSE,-0.088139583,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
719519,0,FALSE,FALSE,FALSE,FALSE,-0.113945421,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA,
4298205,0,FALSE,FALSE,FALSE,FALSE,-0.207714951,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
922761,0,FALSE,FALSE,FALSE,FALSE,-0.150793062,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,NA,
2582263,0,FALSE,FALSE,FALSE,FALSE,0.027120934,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
541517,0,FALSE,FALSE,FALSE,FALSE,0.084845019,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,dispersa,
372473,0,FALSE,FALSE,FALSE,FALSE,0.074389125,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
797229,0,FALSE,FALSE,FALSE,FALSE,0.218002597,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
508943,0,FALSE,FALSE,FALSE,FALSE,0.178014165,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,dispersa,
169538,0,FALSE,FALSE,FALSE,FALSE,0.040214134,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
637049,0,FALSE,FALSE,FALSE,FALSE,0.079731748,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,ananatis,
9819,0,FALSE,FALSE,FALSE,FALSE,-0.153831956,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,dispersa,
744023,0,FALSE,FALSE,FALSE,FALSE,0.145733987,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
3483793,0,FALSE,FALSE,FALSE,FALSE,0.011032199,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
165489,0,FALSE,FALSE,FALSE,FALSE,-0.085741623,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
1111294,0,FALSE,FALSE,FALSE,FALSE,-0.613251208,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU125,1,FALSE,FALSE,FALSE,FALSE,0.001898877,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4455894,0,FALSE,FALSE,FALSE,FALSE,0.104537098,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4318990,0,FALSE,FALSE,FALSE,FALSE,0.048633226,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
754778,0,FALSE,FALSE,FALSE,FALSE,0.121448725,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
301184,0,FALSE,FALSE,FALSE,FALSE,0.038663206,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
581782,0,FALSE,FALSE,FALSE,FALSE,-0.265447728,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
295053,0,FALSE,FALSE,FALSE,FALSE,0.038725567,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
1108706,0,FALSE,FALSE,FALSE,FALSE,0.06608584,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4333897,0,FALSE,FALSE,FALSE,FALSE,0.070430922,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
588216,0,FALSE,FALSE,FALSE,FALSE,-0.057783109,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
808486,0,FALSE,FALSE,FALSE,FALSE,0.029262145,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
141145,0,FALSE,FALSE,FALSE,FALSE,0.110717402,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
114510,0,FALSE,FALSE,FALSE,FALSE,0.107518031,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
667570,0,FALSE,FALSE,FALSE,FALSE,-0.239263826,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
837283,0,FALSE,FALSE,FALSE,FALSE,0.154093142,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
1110763,0,FALSE,FALSE,FALSE,FALSE,0.170820907,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU55,0,FALSE,FALSE,FALSE,FALSE,-0.125018907,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.CleanUp.ReferenceOTU64906,1,FALSE,FALSE,FALSE,FALSE,-0.070233534,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
299267,0,FALSE,FALSE,FALSE,FALSE,0.03326905,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4407939,0,FALSE,FALSE,FALSE,FALSE,-0.002214746,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
2689396,0,FALSE,FALSE,FALSE,FALSE,-0.254912678,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
1108656,0,FALSE,FALSE,FALSE,FALSE,0.027573046,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
124309,0,FALSE,FALSE,FALSE,FALSE,-0.07142035,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
3531225,0,FALSE,FALSE,FALSE,FALSE,0.008320239,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
297771,0,FALSE,FALSE,FALSE,FALSE,-0.034628505,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
169182,0,FALSE,FALSE,FALSE,FALSE,0.146967299,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4416113,0,FALSE,FALSE,FALSE,FALSE,0.094967923,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4375000,0,FALSE,FALSE,FALSE,FALSE,-0.343305518,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
148003,0,FALSE,FALSE,FALSE,FALSE,-0.22132729,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
1550603,0,FALSE,FALSE,FALSE,FALSE,-0.049691331,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.CleanUp.ReferenceOTU112925,0,FALSE,FALSE,FALSE,FALSE,-0.074697565,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.CleanUp.ReferenceOTU5703,0,FALSE,FALSE,FALSE,FALSE,0.330016595,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU234,0,FALSE,FALSE,FALSE,FALSE,-0.020225406,0,No,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Conchiformibius,NA,
New.CleanUp.ReferenceOTU24716,0,FALSE,FALSE,FALSE,FALSE,0.041315271,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,agglomerans,
New.CleanUp.ReferenceOTU153631,0,FALSE,FALSE,FALSE,FALSE,-0.225844307,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU28,0,FALSE,FALSE,FALSE,FALSE,0.175219739,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,NA,
585701,0,FALSE,FALSE,FALSE,FALSE,-0.066279512,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
9870,0,FALSE,FALSE,FALSE,FALSE,-0.09834636,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
825362,1,FALSE,FALSE,FALSE,FALSE,-0.039862085,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,marcescens,
4327628,0,FALSE,FALSE,FALSE,FALSE,-0.034490506,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,marcescens,
231787,0,FALSE,FALSE,FALSE,FALSE,-0.079661561,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,marcescens,
New.ReferenceOTU63,0,FALSE,FALSE,FALSE,FALSE,0.034788357,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.CleanUp.ReferenceOTU14941,1,FALSE,FALSE,FALSE,FALSE,0.018963017,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU301,0,FALSE,FALSE,FALSE,FALSE,-0.128203112,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU4,0,FALSE,FALSE,FALSE,FALSE,0.156050103,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.CleanUp.ReferenceOTU79176,1,FALSE,FALSE,FALSE,FALSE,-0.093457775,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,marcescens,
New.CleanUp.ReferenceOTU85487,0,FALSE,FALSE,FALSE,FALSE,0.178661599,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU264,1,FALSE,FALSE,FALSE,FALSE,0.197884651,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.CleanUp.ReferenceOTU112459,1,FALSE,FALSE,FALSE,FALSE,-0.199830669,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,NA,
New.CleanUp.ReferenceOTU57690,1,FALSE,FALSE,FALSE,FALSE,0.049721506,1,No,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,NA,NA,
New.CleanUp.ReferenceOTU68844,1,FALSE,FALSE,FALSE,FALSE,0.090592188,1,No,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,NA,NA,
New.CleanUp.ReferenceOTU90637,0,FALSE,FALSE,FALSE,FALSE,0.049080708,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.CleanUp.ReferenceOTU134151,0,FALSE,FALSE,FALSE,FALSE,0.050898092,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.CleanUp.ReferenceOTU143502,0,FALSE,FALSE,FALSE,FALSE,0.141839569,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU352,1,FALSE,FALSE,FALSE,FALSE,0.117537364,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU178,0,FALSE,FALSE,FALSE,FALSE,0.058076676,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU306,0,FALSE,FALSE,FALSE,FALSE,0.151246319,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.CleanUp.ReferenceOTU3460,1,FALSE,FALSE,FALSE,FALSE,0.022408794,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.CleanUp.ReferenceOTU28135,0,FALSE,FALSE,FALSE,FALSE,0.07835806,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU394,0,FALSE,FALSE,FALSE,FALSE,0.206872886,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU1,0,FALSE,FALSE,FALSE,FALSE,-0.106296004,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU286,0,FALSE,FALSE,FALSE,FALSE,-0.457203155,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU102,1,FALSE,FALSE,FALSE,FALSE,-0.07649302,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.CleanUp.ReferenceOTU18054,0,FALSE,FALSE,FALSE,FALSE,0.074694628,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU188,0,FALSE,FALSE,FALSE,FALSE,0.116400812,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
334459,0,FALSE,FALSE,FALSE,FALSE,0.355202025,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU165,0,FALSE,FALSE,FALSE,FALSE,-0.124560169,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU432,0,FALSE,FALSE,FALSE,FALSE,-0.091068427,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU202,0,FALSE,FALSE,FALSE,FALSE,0.015322652,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU310,0,FALSE,FALSE,FALSE,FALSE,0.307638464,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,NA,NA,
New.CleanUp.ReferenceOTU123399,0,FALSE,FALSE,FALSE,FALSE,-0.022866496,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,parainfluenzae,
New.ReferenceOTU238,0,FALSE,FALSE,FALSE,FALSE,0.022997647,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU428,0,FALSE,FALSE,FALSE,FALSE,0.004861958,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,
New.CleanUp.ReferenceOTU10105,0,FALSE,FALSE,FALSE,FALSE,0.10361608,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA,
New.CleanUp.ReferenceOTU126734,0,FALSE,FALSE,FALSE,FALSE,-0.190861888,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU398,0,FALSE,FALSE,FALSE,FALSE,0.211574252,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.CleanUp.ReferenceOTU36889,0,FALSE,FALSE,FALSE,FALSE,-0.043384256,0,No,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,NA,NA,
840291,0,FALSE,FALSE,FALSE,FALSE,-0.456496508,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,
New.ReferenceOTU366,0,FALSE,FALSE,FALSE,FALSE,0.163774067,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA,
1083037,0,FALSE,FALSE,FALSE,FALSE,0.243202951,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA,
886728,0,FALSE,FALSE,FALSE,FALSE,0.199358237,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA,
New.ReferenceOTU361,0,FALSE,FALSE,FALSE,FALSE,0.341120021,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA,
New.ReferenceOTU169,1,FALSE,FALSE,FALSE,FALSE,-0.072361747,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA,
New.CleanUp.ReferenceOTU89979,1,FALSE,FALSE,FALSE,FALSE,0.094784221,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA,
New.ReferenceOTU382,0,FALSE,FALSE,FALSE,FALSE,0.21071897,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA,
New.CleanUp.ReferenceOTU41277,0,FALSE,FALSE,FALSE,FALSE,0.124491547,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA,
New.CleanUp.ReferenceOTU84828,1,FALSE,FALSE,FALSE,FALSE,-0.085879803,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA,
978067,0,FALSE,FALSE,FALSE,FALSE,0.212197712,0,No,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,NA,NA,
788393,1,FALSE,FALSE,FALSE,FALSE,0.075085036,1,No,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,NA,
New.CleanUp.ReferenceOTU9100,1,FALSE,FALSE,FALSE,FALSE,0.321969061,1,No,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,NA,NA,
New.CleanUp.ReferenceOTU89576,1,FALSE,FALSE,FALSE,FALSE,0.079444975,1,No,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,NA,
139056,0,FALSE,FALSE,FALSE,FALSE,-0.153340047,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,parainfluenzae,
4470612,0,FALSE,FALSE,FALSE,FALSE,0.151459823,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA,
